anon_polygon_id,year,start,end,days,z_min,z_mean,ndvi_mean,clim_mean,drop_vs_norm,severity,crop_type,precip_30d,precip_30d_norm,temp_anom,cause,precip_ratio,comment
AOI-0037,2021,2021-04-01,2021-04-21,21,-3.096965176799767,-2.148311422192781,0.2161356621639745,0.3840464470413759,-0.1679107848774014,Критическая аномалия,зерновые,67.51450837570718,34.98621548377658,-0.13922807512528504,устойчивое угнетение без явного погодного сигнала,1.93,Критическая аномалия: NDVI 0.22 против нормы 0.38 (z=-3.1) в течение 21 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0023,2023,2023-04-26,2023-06-11,47,-3.02668296007317,-1.6897224226146792,0.29787975400473626,0.6461370167617154,-0.34825726275697916,Критическая аномалия,подсолнечник,107.79966076333717,74.72938152227395,-1.5882360099616746,устойчивое угнетение без явного погодного сигнала,1.44,Критическая аномалия: NDVI 0.30 против нормы 0.65 (z=-3.0) в течение 47 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2019,2019-09-13,2019-09-25,13,-3.0148887538276705,-2.1622737119429605,0.4455600347318155,0.6001729152999714,-0.15461288056815592,Критическая аномалия,озимая пшеница,30.820377023780964,39.3312089046068,-0.24683410433258038,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.78,"Критическая аномалия: NDVI 0.45 против нормы 0.60 (z=-3.0) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0004,2013,2013-04-30,2013-06-14,46,-3.011126761100656,-2.0024983580354374,0.5214838626133865,0.6900337564318659,-0.1685498938184794,Критическая аномалия,озимая пшеница,50.79937411127852,76.91180194168928,1.8984197085514172,устойчивое угнетение без явного погодного сигнала,0.66,Критическая аномалия: NDVI 0.52 против нормы 0.69 (z=-3.0) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0074,2019,2019-04-02,2019-04-14,13,-3.0003365864958607,-2.0689951632744465,0.01269383595484284,0.23040906567237165,-0.21771522971752882,Критическая аномалия,озимая пшеница,71.44550965263117,48.136847305120675,-0.5902073623383587,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.48,"Критическая аномалия: NDVI 0.01 против нормы 0.23 (z=-3.0) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0041,2021,2021-04-07,2021-05-01,25,-2.992871936826619,-2.3876149669696964,0.34439307108556044,0.5093757288201072,-0.16498265773454673,Критическая аномалия,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.34 против нормы 0.51 (z=-3.0) в течение 25 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0015,2023,2023-04-26,2023-06-12,48,-2.9854847583414377,-1.8647872803690657,0.29160245917553745,0.6115059399219421,-0.3199034807464047,Критическая аномалия,озимая пшеница,110.39937735307649,75.42420518059029,-1.6196084017321108,устойчивое угнетение без явного погодного сигнала,1.46,Критическая аномалия: NDVI 0.29 против нормы 0.61 (z=-3.0) в течение 48 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0010,2015,2015-04-06,2015-07-19,105,-2.9801249923186353,-1.7996145166367703,0.2692583015905013,0.49474540216644697,-0.22548710057594568,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.27 против нормы 0.49 (z=-3.0) в течение 105 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2020,2020-04-23,2020-06-03,42,-2.9670950504573836,-1.637249545085637,0.6253335942968821,0.7323860872500255,-0.10705249295314345,Критическая аномалия,озимая пшеница,87.46817755426726,78.34808360971482,-1.5249011141516946,устойчивое угнетение без явного погодного сигнала,1.12,Критическая аномалия: NDVI 0.63 против нормы 0.73 (z=-3.0) в течение 42 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0007,2018,2018-04-01,2018-06-21,82,-2.9283766747073248,-1.6474763594707182,0.23224674843976337,0.5400219142051768,-0.3077751657654134,Критическая аномалия,озимая пшеница,21.321256556193546,63.233452339685265,1.1207472924719486,дефицит осадков,0.34,Критическая аномалия: NDVI 0.23 против нормы 0.54 (z=-2.9) в течение 82 дн.; дефицит осадков
AOI-0028,2019,2019-04-27,2019-06-24,59,-2.892150258436911,-1.7695726488989245,0.21197826870552935,0.6051051074605194,-0.39312683875499,Критическая аномалия,озимая пшеница,42.76108548947974,73.91481756904955,1.926855416405457,дефицит осадков,0.58,Критическая аномалия: NDVI 0.21 против нормы 0.61 (z=-2.9) в течение 59 дн.; дефицит осадков
AOI-0058,2025,2025-05-05,2025-06-18,45,-2.8916553426758127,-2.233227372348756,0.37315871160317604,0.7019920716926165,-0.3288333600894404,Критическая аномалия,озимая пшеница,57.93174573321781,78.7392693385719,-0.2307061970856196,устойчивое угнетение без явного погодного сигнала,0.74,Критическая аномалия: NDVI 0.37 против нормы 0.70 (z=-2.9) в течение 45 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0014,2022,2022-04-26,2022-06-08,44,-2.8822663340156285,-1.9960110410688885,0.3244690632965128,0.6691467562647021,-0.3446776929681893,Критическая аномалия,озимая пшеница,50.689227732091396,73.78065261852171,-1.0486864094341515,устойчивое угнетение без явного погодного сигнала,0.69,Критическая аномалия: NDVI 0.32 против нормы 0.67 (z=-2.9) в течение 44 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2015,2015-09-24,2015-10-30,37,-2.8578733208335723,-1.9271664677580111,0.24990621752842723,0.3543355235166244,-0.10442930598819716,Критическая аномалия,озимая пшеница,44.591806374839095,42.83070650210859,-1.1025666248521238,устойчивое угнетение без явного погодного сигнала,1.04,Критическая аномалия: NDVI 0.25 против нормы 0.35 (z=-2.9) в течение 37 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0023,2010,2010-05-13,2010-06-15,34,-2.8150100345567055,-1.8611586479182889,0.33507974749903113,0.6749309470225501,-0.33985119952351894,Критическая аномалия,подсолнечник,97.03105463600745,73.41925384096567,0.6264947213327867,устойчивое угнетение без явного погодного сигнала,1.32,Критическая аномалия: NDVI 0.34 против нормы 0.67 (z=-2.8) в течение 34 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0013,2010,2010-07-29,2010-10-25,89,-2.809420112806974,-2.269149442834776,0.249489197278101,0.46302091892330016,-0.21353172164519915,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.25 против нормы 0.46 (z=-2.8) в течение 89 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0022,2024,2024-04-30,2024-07-01,63,-2.7949331886240376,-1.9901121965274502,0.2363929879388037,0.62481977372778,-0.38842678578897627,Критическая аномалия,подсолнечник,20.942514323022028,68.82814784787016,1.0562898878196296,дефицит осадков,0.3,Критическая аномалия: NDVI 0.24 против нормы 0.62 (z=-2.8) в течение 63 дн.; дефицит осадков
AOI-0004,2021,2021-08-08,2021-08-18,11,-2.781207470124446,-1.95155133299998,0.2920490003671013,0.47018559227281737,-0.17813659190571607,Критическая аномалия,озимая пшеница,56.57149105807539,29.344314045774784,-0.19716516936468667,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.93,"Критическая аномалия: NDVI 0.29 против нормы 0.47 (z=-2.8) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0053,2025,2025-06-03,2025-09-16,106,-2.7731820967332492,-1.9584675082873764,0.20575074803611154,0.436175933918932,-0.23042518588282046,Критическая аномалия,озимая пшеница,34.9091319162567,46.76994655665798,0.03359078077999308,устойчивое угнетение без явного погодного сигнала,0.75,Критическая аномалия: NDVI 0.21 против нормы 0.44 (z=-2.8) в течение 106 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0017,2025,2025-06-15,2025-10-18,126,-2.757909430716065,-2.069161553063226,0.23839543747720257,0.4913397904954971,-0.25294435301829454,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.24 против нормы 0.49 (z=-2.8) в течение 126 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2018,2018-06-25,2018-07-27,33,-2.752022571809686,-1.7464243858950002,0.6117044464535552,0.7217403202012536,-0.11003587374769841,Критическая аномалия,озимая пшеница,42.67360026897293,47.86789684957383,1.1637478880058494,устойчивое угнетение без явного погодного сигнала,0.89,Критическая аномалия: NDVI 0.61 против нормы 0.72 (z=-2.8) в течение 33 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0063,2025,2025-04-01,2025-06-02,63,-2.706222303342476,-1.7600892772343966,0.3034664755009006,0.641586548619215,-0.33812007311831443,Критическая аномалия,озимая пшеница,86.58770936172657,79.74793906512315,-0.9378923446578603,устойчивое угнетение без явного погодного сигнала,1.09,Критическая аномалия: NDVI 0.30 против нормы 0.64 (z=-2.7) в течение 63 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0011,2025,2025-05-31,2025-06-29,30,-2.6680635127647108,-1.8339834160311577,0.34684608276117396,0.591510911918117,-0.24466482915694304,Критическая аномалия,озимая пшеница,57.07511537695484,62.70715539265177,-1.124010266028965,устойчивое угнетение без явного погодного сигнала,0.91,Критическая аномалия: NDVI 0.35 против нормы 0.59 (z=-2.7) в течение 30 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2021,2021-04-01,2021-04-20,20,-2.639152207745264,-1.7338063986130319,0.2807286192891466,0.4235483011384244,-0.1428196818492778,Критическая аномалия,озимая пшеница,95.69036999003497,49.947129862546646,-1.1723453596124709,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.92,"Критическая аномалия: NDVI 0.28 против нормы 0.42 (z=-2.6) в течение 20 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0058,2010,2010-04-01,2010-06-02,63,-2.6338076081825346,-1.5991711539549573,0.3379813204487853,0.6327043868768245,-0.2947230664280392,Критическая аномалия,озимая пшеница,67.42723544967501,70.35903241541759,-0.032299458404463195,устойчивое угнетение без явного погодного сигнала,0.96,Критическая аномалия: NDVI 0.34 против нормы 0.63 (z=-2.6) в течение 63 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0002,2020,2020-04-11,2020-06-02,53,-2.6175306611088778,-1.5928733753686348,0.38936731384881895,0.6431876741378282,-0.25382036028900923,Критическая аномалия,озимая пшеница,78.4445037006647,73.14505290010305,-1.5306531755916797,устойчивое угнетение без явного погодного сигнала,1.07,Критическая аномалия: NDVI 0.39 против нормы 0.64 (z=-2.6) в течение 53 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0002,2010,2010-04-01,2010-06-05,66,-2.617045133267856,-1.6457654124794907,0.33335244957766236,0.6041995711727453,-0.2708471215950829,Критическая аномалия,озимая пшеница,76.12976827606181,68.26295809639909,-0.08844510038215096,устойчивое угнетение без явного погодного сигнала,1.12,Критическая аномалия: NDVI 0.33 против нормы 0.60 (z=-2.6) в течение 66 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0075,2021,2021-06-28,2021-08-30,64,-2.604602534272153,-1.9589130855292916,0.23118947640659177,0.5664235800273172,-0.3352341036207254,Критическая аномалия,озимая пшеница,60.00328117031173,55.774295562810565,1.2326182617919033,устойчивое угнетение без явного погодного сигнала,1.08,Критическая аномалия: NDVI 0.23 против нормы 0.57 (z=-2.6) в течение 64 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2011,2011-04-01,2011-05-19,49,-2.6028617510260297,-1.976155427114895,0.3980241802493486,0.5608273745958194,-0.16280319434647084,Критическая аномалия,озимая пшеница,58.2418184998766,65.67365014341304,-1.9946339609531358,устойчивое угнетение без явного погодного сигнала,0.89,Критическая аномалия: NDVI 0.40 против нормы 0.56 (z=-2.6) в течение 49 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0011,2024,2024-04-01,2024-06-03,64,-2.584219353921514,-1.8235323649315944,0.33168832410594684,0.6395076848192398,-0.30781936071329297,Критическая аномалия,озимая пшеница,20.82538943617535,63.277852910594255,1.7691174639427056,дефицит осадков,0.33,Критическая аномалия: NDVI 0.33 против нормы 0.64 (z=-2.6) в течение 64 дн.; дефицит осадков
AOI-0011,2013,2013-04-01,2013-06-05,66,-2.553780030172087,-1.9311219616499444,0.3017854358162488,0.6350003292972989,-0.3332148934810501,Критическая аномалия,озимая пшеница,26.124390450368782,62.91778599736192,1.499696471792539,дефицит осадков,0.42,Критическая аномалия: NDVI 0.30 против нормы 0.64 (z=-2.6) в течение 66 дн.; дефицит осадков
AOI-0051,2011,2011-04-02,2011-05-09,38,-2.540047075965757,-1.8941048345745244,0.3030454754249881,0.6119135938348376,-0.30886811840984946,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.30 против нормы 0.61 (z=-2.5) в течение 38 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0068,2020,2020-07-06,2020-07-25,20,-2.5161309546427297,-1.6827615176311876,0.11222926159713198,0.21367536363896336,-0.10144610204183138,Критическая аномалия,зерновые,15.4156532488793,40.99841262969248,0.8597293984077222,дефицит осадков,0.38,Критическая аномалия: NDVI 0.11 против нормы 0.21 (z=-2.5) в течение 20 дн.; дефицит осадков
AOI-0030,2013,2013-05-09,2013-06-04,27,-2.5084679480712313,-1.7729368887543557,0.6685079859285668,0.7748825879567347,-0.10637460202816795,Критическая аномалия,озимая пшеница,50.50800262028857,79.7603036083025,2.231859222580628,температурный стресс,0.63,Критическая аномалия: NDVI 0.67 против нормы 0.77 (z=-2.5) в течение 27 дн.; температурный стресс
AOI-0015,2010,2010-04-01,2010-05-06,36,-2.4995317376300257,-1.5692920386710083,0.21540956011323645,0.47533524220851153,-0.2599256820952751,Критическая аномалия,озимая пшеница,52.184102860925265,60.086118770727495,-0.5964274715756124,устойчивое угнетение без явного погодного сигнала,0.87,Критическая аномалия: NDVI 0.22 против нормы 0.48 (z=-2.5) в течение 36 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2015,2015-08-31,2015-09-11,12,-2.4959433165399147,-1.8389492178217308,0.4728952281136188,0.621391644474305,-0.14849641636068617,Критическая аномалия,озимая пшеница,8.874693968455636,31.86285105806361,1.004006015469992,дефицит осадков,0.28,Критическая аномалия: NDVI 0.47 против нормы 0.62 (z=-2.5) в течение 12 дн.; дефицит осадков
AOI-0010,2021,2021-04-02,2021-06-26,86,-2.4862643942966143,-1.9838627784364082,0.32168834896114484,0.574262685116005,-0.25257433615486014,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.32 против нормы 0.57 (z=-2.5) в течение 86 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2020,2020-04-19,2020-05-25,37,-2.4775945848766057,-1.7058341646312505,0.40217298468514845,0.5234247736988779,-0.1212517890137294,Критическая аномалия,зерновые,82.16768016466841,52.66363689721947,-1.8545580581214431,устойчивое угнетение без явного погодного сигнала,1.56,Критическая аномалия: NDVI 0.40 против нормы 0.52 (z=-2.5) в течение 37 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0038,2015,2015-04-01,2015-05-29,59,-2.452831111334335,-2.136521335847382,0.2044808562513796,0.427340933783392,-0.2228600775320124,Критическая аномалия,зерновые,38.53071427416502,46.120632448470865,-0.851809663385884,устойчивое угнетение без явного погодного сигнала,0.84,Критическая аномалия: NDVI 0.20 против нормы 0.43 (z=-2.5) в течение 59 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0020,2010,2010-04-01,2010-06-11,72,-2.4420031554493624,-1.796010910754627,0.282395197454893,0.5504974966726093,-0.2681022992177163,Критическая аномалия,подсолнечник,75.8918167934657,65.72094676692856,-0.12940150043336204,устойчивое угнетение без явного погодного сигнала,1.15,Критическая аномалия: NDVI 0.28 против нормы 0.55 (z=-2.4) в течение 72 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2017,2017-09-24,2017-10-19,26,-2.429071921030798,-1.691675305752894,0.30546376916590756,0.4175114106372076,-0.11204764147130003,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.31 против нормы 0.42 (z=-2.4) в течение 26 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0051,2015,2015-04-07,2015-04-23,17,-2.4201285608115826,-1.8829227779884983,0.2887240643642442,0.620893635644782,-0.33216957128053776,Критическая аномалия,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Критическая аномалия: NDVI 0.29 против нормы 0.62 (z=-2.4) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0037,2020,2020-07-29,2020-10-30,94,-2.4106665700610064,-1.5910505334381333,0.17652009723561982,0.28783110478854673,-0.11131100755292692,Критическая аномалия,зерновые,8.536305063170033,32.360853613916944,1.2239828624540874,дефицит осадков,0.26,Критическая аномалия: NDVI 0.18 против нормы 0.29 (z=-2.4) в течение 94 дн.; дефицит осадков
AOI-0052,2023,2023-04-27,2023-06-15,50,-2.399750674391112,-1.5741257752675586,0.3156661037608923,0.6524253473706051,-0.33675924360971277,Критическая аномалия,озимая пшеница,155.69872655688383,82.73475013556525,-1.7646692991004942,устойчивое угнетение без явного погодного сигнала,1.88,Критическая аномалия: NDVI 0.32 против нормы 0.65 (z=-2.4) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2015,2015-04-01,2015-04-21,21,-2.394010102866785,-1.6604215812350476,0.24413526448292894,0.3823053182152571,-0.13817005373232816,Критическая аномалия,зерновые,34.72876978505368,34.98621548377658,-1.3088071003640434,устойчивое угнетение без явного погодного сигнала,0.99,Критическая аномалия: NDVI 0.24 против нормы 0.38 (z=-2.4) в течение 21 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0028,2023,2023-04-28,2023-06-23,57,-2.3487840947002736,-1.510098535862995,0.25019678540352797,0.6085502510817238,-0.3583534656781958,Критическая аномалия,озимая пшеница,119.58322469309475,74.1928266952019,-1.6899941273437766,устойчивое угнетение без явного погодного сигнала,1.61,Критическая аномалия: NDVI 0.25 против нормы 0.61 (z=-2.3) в течение 57 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0002,2021,2021-07-17,2021-08-20,35,-2.3168269226347507,-1.3964685858753099,0.16434180810502633,0.3830133903328816,-0.2186715822278553,Критическая аномалия,озимая пшеница,57.54525464338686,33.8522124077065,0.38881461488608204,устойчивое угнетение без явного погодного сигнала,1.7,Критическая аномалия: NDVI 0.16 против нормы 0.38 (z=-2.3) в течение 35 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0048,2024,2024-04-01,2024-06-22,83,-2.3156756417736224,-1.5426520578472458,0.22677191012374842,0.5372786234704932,-0.31050671334674473,Критическая аномалия,зерновые,24.808275379296546,58.91602312948815,1.8017426361603845,дефицит осадков,0.42,Критическая аномалия: NDVI 0.23 против нормы 0.54 (z=-2.3) в течение 83 дн.; дефицит осадков
AOI-0031,2021,2021-04-01,2021-05-20,50,-2.3092667006310883,-1.8131251374715753,0.20511614126908426,0.48874598675045955,-0.28362984548137526,Критическая аномалия,пастбища/зерновые,73.8609925094746,47.881846122821756,-0.17019152888766753,устойчивое угнетение без явного погодного сигнала,1.54,Критическая аномалия: NDVI 0.21 против нормы 0.49 (z=-2.3) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0050,2011,2011-04-02,2011-04-18,17,-2.3025284742666035,-1.8051422119241396,0.2725351194193472,0.5109269632968728,-0.2383918438775256,Критическая аномалия,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Критическая аномалия: NDVI 0.27 против нормы 0.51 (z=-2.3) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
