anon_polygon_id,year,start,end,days,z_min,z_mean,ndvi_mean,clim_mean,drop_vs_norm,severity,crop_type,precip_30d,precip_30d_norm,temp_anom,cause,precip_ratio,comment
AOI-0054,2019,2019-09-15,2019-09-29,15,-3.8172091358348577,-2.5936466559276243,0.475253512210091,0.6856243433632735,-0.2103708311531825,Критическая аномалия,озимая пшеница,32.359017431911255,41.319806298875164,-0.26081306318551223,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.78,"Критическая аномалия: NDVI 0.48 против нормы 0.69 (z=-3.8) в течение 15 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0005,2010,2010-04-01,2010-08-15,137,-3.5260319449660535,-2.4182386276174217,0.33454889557688916,0.5735912024983406,-0.23904230692145145,Критическая аномалия,озимая пшеница,51.84296834916866,57.23876085190755,1.0343823918111108,устойчивое угнетение без явного погодного сигнала,0.91,Критическая аномалия: NDVI 0.33 против нормы 0.57 (z=-3.5) в течение 137 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2010,2010-04-06,2010-04-30,25,-3.4226145500966134,-2.472226310347976,0.33181669496840593,0.46312165778473896,-0.13130496281633303,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.33 против нормы 0.46 (z=-3.4) в течение 25 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0020,2023,2023-05-13,2023-06-15,34,-3.356213982412372,-2.043058212474673,0.3539042848288693,0.6510897486164747,-0.2971854637876054,Критическая аномалия,подсолнечник,93.55605021628567,71.43334371419411,-1.591701605719733,устойчивое угнетение без явного погодного сигнала,1.31,Критическая аномалия: NDVI 0.35 против нормы 0.65 (z=-3.4) в течение 34 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0009,2024,2024-04-01,2024-06-05,66,-3.294210261700151,-2.14840441800158,0.27782773613667844,0.6232534862809805,-0.3454257501443021,Критическая аномалия,озимая пшеница,20.439950830664767,61.775081955343644,1.7821544725318097,дефицит осадков,0.33,Критическая аномалия: NDVI 0.28 против нормы 0.62 (z=-3.3) в течение 66 дн.; дефицит осадков
AOI-0004,2015,2015-04-01,2015-04-17,17,-3.292333436644525,-1.9201718650712782,0.20080601408204923,0.375767988605025,-0.1749619745229758,Критическая аномалия,озимая пшеница,74.57834396588142,47.67709579757789,-1.8739952405763816,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.56,"Критическая аномалия: NDVI 0.20 против нормы 0.38 (z=-3.3) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0056,2011,2011-04-02,2011-05-27,56,-3.269266242604228,-2.4090726633695416,0.3139666893099873,0.6374846009234476,-0.32351791161346033,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.31 против нормы 0.64 (z=-3.3) в течение 56 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2010,2010-04-09,2010-05-24,46,-3.2303366297656604,-1.9771521519809274,0.46192593691063427,0.6171812385813259,-0.15525530167069163,Критическая аномалия,озимая пшеница,74.07783217749945,71.04454714004088,-0.1535966931103923,устойчивое угнетение без явного погодного сигнала,1.04,Критическая аномалия: NDVI 0.46 против нормы 0.62 (z=-3.2) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0064,2021,2021-04-25,2021-06-13,50,-3.187294569431125,-1.8900881918411858,0.3601233375667515,0.6664927676129664,-0.30636943004621486,Критическая аномалия,озимая пшеница,127.77181451593314,86.03840327662606,-0.5074581030188098,устойчивое угнетение без явного погодного сигнала,1.49,Критическая аномалия: NDVI 0.36 против нормы 0.67 (z=-3.2) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2012,2012-04-04,2012-04-27,24,-3.1811166438236045,-2.14390022993097,0.34208527818738743,0.4667055395254011,-0.12462026133801368,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.34 против нормы 0.47 (z=-3.2) в течение 24 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0003,2022,2022-05-14,2022-06-22,40,-3.1249105929469314,-2.122454644452019,0.29952327379159244,0.6557037196406952,-0.35618044584910274,Критическая аномалия,озимая пшеница,31.535729895513146,73.24130271234947,-0.5707525740591864,дефицит осадков,0.43,Критическая аномалия: NDVI 0.30 против нормы 0.66 (z=-3.1) в течение 40 дн.; дефицит осадков
AOI-0005,2012,2012-07-11,2012-10-10,92,-3.1085024730706396,-2.0546326167216415,0.22301312728293474,0.39762732704155307,-0.17461419975861833,Критическая аномалия,озимая пшеница,31.865390181143816,36.63559586827564,0.45638905376736577,устойчивое угнетение без явного погодного сигнала,0.87,Критическая аномалия: NDVI 0.22 против нормы 0.40 (z=-3.1) в течение 92 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0011,2010,2010-04-01,2010-06-08,69,-3.1067492710496802,-1.9744683126373834,0.3110640532879213,0.6416401259749208,-0.3305760726869995,Критическая аномалия,озимая пшеница,80.31283311940622,63.04837542942777,-0.2370301041573269,устойчивое угнетение без явного погодного сигнала,1.27,Критическая аномалия: NDVI 0.31 против нормы 0.64 (z=-3.1) в течение 69 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0001,2011,2011-04-01,2011-06-06,67,-3.062295524956248,-2.1375352012061763,0.29003880557550843,0.6141749453774832,-0.32413613980197475,Критическая аномалия,озимая пшеница,62.94011903066229,67.74595759374255,-1.543073968836798,устойчивое угнетение без явного погодного сигнала,0.93,Критическая аномалия: NDVI 0.29 против нормы 0.61 (z=-3.1) в течение 67 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2021,2021-08-14,2021-08-26,13,-3.013740972033425,-2.1978654942723064,0.393822616507482,0.6354403388290121,-0.24161772232153006,Критическая аномалия,озимая пшеница,47.5297065413578,27.034931763591892,-0.7470954458586667,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.76,"Критическая аномалия: NDVI 0.39 против нормы 0.64 (z=-3.0) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0014,2022,2022-04-26,2022-06-08,44,-3.0036288474794395,-1.9673587740181036,0.3104783153276233,0.6624168652274492,-0.3519385498998259,Критическая аномалия,озимая пшеница,50.689227732091396,73.78065261852171,-1.0486864094341515,устойчивое угнетение без явного погодного сигнала,0.69,Критическая аномалия: NDVI 0.31 против нормы 0.66 (z=-3.0) в течение 44 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0058,2025,2025-05-05,2025-06-17,44,-3.0014157149424703,-2.2717284684404553,0.37038852876253886,0.7010119523156476,-0.33062342355310875,Критическая аномалия,озимая пшеница,57.71025834639169,79.05663028614407,-0.2107024956888684,устойчивое угнетение без явного погодного сигнала,0.73,Критическая аномалия: NDVI 0.37 против нормы 0.70 (z=-3.0) в течение 44 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0041,2021,2021-04-07,2021-05-01,25,-2.994157517021829,-2.3932378752288597,0.34439307108556044,0.5102644773358855,-0.1658714062503251,Критическая аномалия,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.34 против нормы 0.51 (z=-3.0) в течение 25 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0054,2018,2018-06-18,2018-07-17,30,-2.9630619442210664,-1.5578422035836925,0.7025153441605669,0.7899054518584119,-0.08739010769784494,Критическая аномалия,озимая пшеница,35.51195127456275,55.32849731436264,1.5255726376031746,устойчивое угнетение без явного погодного сигнала,0.64,Критическая аномалия: NDVI 0.70 против нормы 0.79 (z=-3.0) в течение 30 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0051,2016,2016-10-15,2016-10-24,10,-2.962951159160097,-2.2978901604016735,0.11189603799104997,0.3378789306056742,-0.22598289261462423,Критическая аномалия,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Критическая аномалия: NDVI 0.11 против нормы 0.34 (z=-3.0) в течение 10 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0023,2023,2023-05-10,2023-06-10,32,-2.927197673508292,-1.8942992260125726,0.31461638158346855,0.6719143568690886,-0.3572979752856201,Критическая аномалия,подсолнечник,110.14285437840287,74.6281295135216,-1.6343823211615123,устойчивое угнетение без явного погодного сигнала,1.48,Критическая аномалия: NDVI 0.31 против нормы 0.67 (z=-2.9) в течение 32 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0007,2018,2018-04-01,2018-06-21,82,-2.8984718109028482,-1.6243015380886159,0.23590196387071108,0.5384242805257976,-0.30252231665508655,Критическая аномалия,озимая пшеница,21.321256556193546,63.233452339685265,1.1207472924719486,дефицит осадков,0.34,Критическая аномалия: NDVI 0.24 против нормы 0.54 (z=-2.9) в течение 82 дн.; дефицит осадков
AOI-0078,2017,2017-05-01,2017-06-19,50,-2.889385461011325,-1.821270274566425,0.35303050696470595,0.6501676461508468,-0.2971371391861408,Критическая аномалия,озимая пшеница,89.36374391459181,69.96104071606239,-2.583994355260869,устойчивое угнетение без явного погодного сигнала,1.28,Критическая аномалия: NDVI 0.35 против нормы 0.65 (z=-2.9) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0074,2019,2019-04-02,2019-04-14,13,-2.8400864935831467,-1.9785850059952612,0.006086986432050833,0.22719517751258464,-0.2211081910805338,Критическая аномалия,озимая пшеница,71.44550965263117,48.136847305120675,-0.5902073623383587,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.48,"Критическая аномалия: NDVI 0.01 против нормы 0.23 (z=-2.8) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0018,2019,2019-05-01,2019-06-29,60,-2.8374500025236,-2.1784163771891945,0.32344330112064895,0.6644956670324758,-0.3410523659118268,Критическая аномалия,озимая пшеница,34.63632634774925,69.1867909010463,1.991736153330598,дефицит осадков,0.5,Критическая аномалия: NDVI 0.32 против нормы 0.66 (z=-2.8) в течение 60 дн.; дефицит осадков
AOI-0015,2023,2023-04-27,2023-06-11,46,-2.813290443336992,-1.861682827959274,0.2916670722612233,0.6120629782683352,-0.32039590600711193,Критическая аномалия,озимая пшеница,110.15818679632427,75.6408030352374,-1.6261279996015816,устойчивое угнетение без явного погодного сигнала,1.46,Критическая аномалия: NDVI 0.29 против нормы 0.61 (z=-2.8) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2019,2019-09-13,2019-09-25,13,-2.790983475709441,-1.9737343000450487,0.45888079077333965,0.6001729152999714,-0.14129212452663176,Критическая аномалия,озимая пшеница,30.820377023780964,39.3312089046068,-0.24683410433258038,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.78,"Критическая аномалия: NDVI 0.46 против нормы 0.60 (z=-2.8) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0053,2025,2025-06-02,2025-09-13,104,-2.7894065999202216,-1.9646368750710048,0.21100105661726143,0.44365233653587044,-0.232651279918609,Критическая аномалия,озимая пшеница,35.17265508093154,47.27827921955728,0.042818331025765696,устойчивое угнетение без явного погодного сигнала,0.74,Критическая аномалия: NDVI 0.21 против нормы 0.44 (z=-2.8) в течение 104 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2021,2021-04-01,2021-04-20,20,-2.787102890796678,-2.0481629033391915,0.21709476166266978,0.38726190962963286,-0.17016714796696308,Критическая аномалия,зерновые,66.50186368481722,34.64272421579041,-0.12570383170043736,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.92,"Критическая аномалия: NDVI 0.22 против нормы 0.39 (z=-2.8) в течение 20 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0022,2024,2024-04-29,2024-07-01,64,-2.7740900863247937,-1.9802627017475385,0.23998106701413882,0.6265979053211754,-0.38661683830703664,Критическая аномалия,подсолнечник,20.856179068820868,68.93195730366527,1.052171384548622,дефицит осадков,0.3,Критическая аномалия: NDVI 0.24 против нормы 0.63 (z=-2.8) в течение 64 дн.; дефицит осадков
AOI-0066,2025,2025-04-09,2025-06-10,63,-2.772910638554663,-1.745445842452049,0.3277670548440588,0.6750709780981605,-0.3473039232541017,Критическая аномалия,озимая пшеница,88.9208755828792,78.94790951348551,-0.8661629318301106,устойчивое угнетение без явного погодного сигнала,1.13,Критическая аномалия: NDVI 0.33 против нормы 0.68 (z=-2.8) в течение 63 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0039,2015,2015-04-07,2015-04-24,18,-2.7687725311962312,-1.9828387293114957,0.382707170170854,0.5567467995885043,-0.17403962941765028,Критическая аномалия,зерновые,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Критическая аномалия: NDVI 0.38 против нормы 0.56 (z=-2.8) в течение 18 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0010,2015,2015-04-06,2015-07-12,98,-2.74734418213373,-1.7190811142076594,0.27084003816106067,0.49691138875644203,-0.22607135059538136,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.27 против нормы 0.50 (z=-2.7) в течение 98 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2013,2013-04-30,2013-06-16,48,-2.7457448421797723,-1.7868053586774868,0.5363224969008111,0.6906879074257937,-0.15436541052498254,Критическая аномалия,озимая пшеница,50.602625463510776,76.60209844771379,1.8769882775392137,устойчивое угнетение без явного погодного сигнала,0.66,Критическая аномалия: NDVI 0.54 против нормы 0.69 (z=-2.7) в течение 48 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0012,2015,2015-04-06,2015-05-25,50,-2.7387358621181837,-1.8228498739026295,0.30188515102749897,0.5612230603641657,-0.2593379093366667,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.30 против нормы 0.56 (z=-2.7) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0054,2017,2017-10-15,2017-10-30,16,-2.738498658126159,-2.3742894649913002,0.4307867710804134,0.613705248526469,-0.1829184774460556,Критическая аномалия,озимая пшеница,36.08149087308554,35.35347444236568,-0.11621207796859412,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.02,"Критическая аномалия: NDVI 0.43 против нормы 0.61 (z=-2.7) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0023,2010,2010-05-13,2010-06-15,34,-2.7339830451585776,-1.8074370785316762,0.34461087981248917,0.6747120220356567,-0.33010114222316755,Критическая аномалия,подсолнечник,97.03105463600745,73.41925384096567,0.6264947213327867,устойчивое угнетение без явного погодного сигнала,1.32,Критическая аномалия: NDVI 0.34 против нормы 0.67 (z=-2.7) в течение 34 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0036,2021,2021-04-01,2021-05-08,38,-2.7301628203370614,-2.040657885799107,0.2565793955623923,0.4289049845284154,-0.17232558896602312,Критическая аномалия,пастбища/зерновые,79.5440387567179,46.28639369162074,-0.11608240131501822,устойчивое угнетение без явного погодного сигнала,1.72,Критическая аномалия: NDVI 0.26 против нормы 0.43 (z=-2.7) в течение 38 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0009,2013,2013-04-01,2013-06-08,69,-2.7256233382465247,-1.90903767633809,0.29763967139137015,0.6285509451412139,-0.33091127374984375,Критическая аномалия,озимая пшеница,27.127494007359903,61.48313055532514,1.508080460199953,дефицит осадков,0.44,Критическая аномалия: NDVI 0.30 против нормы 0.63 (z=-2.7) в течение 69 дн.; дефицит осадков
AOI-0054,2025,2025-07-18,2025-08-06,20,-2.7204740767176983,-1.7999733280734858,0.6544004051312936,0.7599135055151733,-0.10551310038387973,Критическая аномалия,озимая пшеница,13.237843377967627,37.18966150896428,1.2399855189365547,дефицит осадков,0.36,Критическая аномалия: NDVI 0.65 против нормы 0.76 (z=-2.7) в течение 20 дн.; дефицит осадков
AOI-0038,2015,2015-04-01,2015-05-29,59,-2.7171001489796702,-2.1614067885707238,0.20257528818833054,0.4285716559716657,-0.22599636778333515,Критическая аномалия,зерновые,38.53071427416502,46.120632448470865,-0.851809663385884,устойчивое угнетение без явного погодного сигнала,0.84,Критическая аномалия: NDVI 0.20 против нормы 0.43 (z=-2.7) в течение 59 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2015,2015-08-31,2015-09-11,12,-2.708340367080509,-1.969037473179629,0.46254296343280926,0.621391644474305,-0.1588486810414957,Критическая аномалия,озимая пшеница,8.874693968455636,31.86285105806361,1.004006015469992,дефицит осадков,0.28,Критическая аномалия: NDVI 0.46 против нормы 0.62 (z=-2.7) в течение 12 дн.; дефицит осадков
AOI-0013,2010,2010-07-29,2010-10-25,89,-2.70444901803488,-2.221522074209393,0.25203766244559606,0.46128878628849,-0.20925112384289396,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.25 против нормы 0.46 (z=-2.7) в течение 89 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0054,2021,2021-04-01,2021-04-22,22,-2.6849863082144223,-2.2207443194091883,0.3467728607548398,0.5452131340070331,-0.19844027325219327,Критическая аномалия,озимая пшеница,103.11595816141889,53.00183610263328,-1.4252996006048297,устойчивое угнетение без явного погодного сигнала,1.95,Критическая аномалия: NDVI 0.35 против нормы 0.55 (z=-2.7) в течение 22 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0005,2013,2013-05-31,2013-08-04,66,-2.6817192648937556,-2.091405501322798,0.359224494142717,0.5762833524351785,-0.21705885829246147,Критическая аномалия,озимая пшеница,47.793465714604594,53.07045313550538,-0.10729329136826558,устойчивое угнетение без явного погодного сигнала,0.9,Критическая аномалия: NDVI 0.36 против нормы 0.58 (z=-2.7) в течение 66 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2011,2011-04-01,2011-05-19,49,-2.6813263966369956,-2.0180759579499643,0.3947612256781256,0.5613809490538774,-0.16661972337575176,Критическая аномалия,озимая пшеница,58.2418184998766,65.67365014341304,-1.9946339609531358,устойчивое угнетение без явного погодного сигнала,0.89,Критическая аномалия: NDVI 0.39 против нормы 0.56 (z=-2.7) в течение 49 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0030,2020,2020-04-23,2020-06-03,42,-2.6770123244977952,-1.505788961075287,0.6330903154903679,0.7323819148826212,-0.0992915993922533,Критическая аномалия,озимая пшеница,87.46817755426726,78.34808360971482,-1.5249011141516946,устойчивое угнетение без явного погодного сигнала,1.12,Критическая аномалия: NDVI 0.63 против нормы 0.73 (z=-2.7) в течение 42 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0058,2010,2010-04-01,2010-05-21,51,-2.6745942126636946,-1.725563724887973,0.3036693102232942,0.6170384634402591,-0.31336915321696496,Критическая аномалия,озимая пшеница,65.47415825818005,67.51238331396064,-0.33389759615940545,устойчивое угнетение без явного погодного сигнала,0.97,Критическая аномалия: NDVI 0.30 против нормы 0.62 (z=-2.7) в течение 51 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2021,2021-08-09,2021-08-18,10,-2.6738508860787857,-1.9576235436139229,0.29118654390247173,0.4692712407856434,-0.1780846968831717,Критическая аномалия,озимая пшеница,55.65707773408506,29.062441991038156,-0.2457033449398903,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.92,"Критическая аномалия: NDVI 0.29 против нормы 0.47 (z=-2.7) в течение 10 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0011,2024,2024-04-01,2024-06-02,63,-2.662206556283799,-1.8601644022236985,0.3275914493898953,0.6441424276073885,-0.3165509782174932,Критическая аномалия,озимая пшеница,20.789498034800094,63.23589275147866,1.7886918747978184,дефицит осадков,0.33,Критическая аномалия: NDVI 0.33 против нормы 0.64 (z=-2.7) в течение 63 дн.; дефицит осадков
AOI-0002,2020,2020-04-22,2020-06-02,42,-2.6605962471426654,-1.7319148672401443,0.4217036543253356,0.6826253782995712,-0.2609217239742356,Критическая аномалия,озимая пшеница,89.51466429247009,77.21989594001677,-1.5391145780081787,устойчивое угнетение без явного погодного сигнала,1.16,Критическая аномалия: NDVI 0.42 против нормы 0.68 (z=-2.7) в течение 42 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0011,2025,2025-06-01,2025-06-28,28,-2.65807340496109,-1.8669774886342176,0.34562748305555396,0.5936604461818701,-0.24803296312631612,Критическая аномалия,озимая пшеница,56.797987213269415,62.544825827824376,-1.177424722534452,устойчивое угнетение без явного погодного сигнала,0.91,Критическая аномалия: NDVI 0.35 против нормы 0.59 (z=-2.7) в течение 28 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0017,2025,2025-06-15,2025-10-17,125,-2.6449553158737253,-2.0633687415670807,0.23520002228828593,0.49226785860581324,-0.2570678363175273,Критическая аномалия,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Критическая аномалия: NDVI 0.24 против нормы 0.49 (z=-2.6) в течение 125 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2015,2015-04-01,2015-04-22,22,-2.603526050571276,-1.6558104406459413,0.24470134922443768,0.3904072456117697,-0.14570589638733203,Критическая аномалия,зерновые,35.771760240725456,35.79151261126956,-1.340716020313158,устойчивое угнетение без явного погодного сигнала,1.0,Критическая аномалия: NDVI 0.24 против нормы 0.39 (z=-2.6) в течение 22 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0075,2021,2021-06-28,2021-08-30,64,-2.593241221734475,-1.9421237830486775,0.2357213715510773,0.5662266254118502,-0.3305052538607729,Критическая аномалия,озимая пшеница,60.00328117031173,55.774295562810565,1.2326182617919033,устойчивое угнетение без явного погодного сигнала,1.08,Критическая аномалия: NDVI 0.24 против нормы 0.57 (z=-2.6) в течение 64 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0028,2019,2019-04-25,2019-06-25,62,-2.592716597480029,-1.6011491822039037,0.22851789448550605,0.6060374018633953,-0.3775195073778892,Критическая аномалия,озимая пшеница,43.36703584495493,73.50696414636137,1.8557955259450198,дефицит осадков,0.59,Критическая аномалия: NDVI 0.23 против нормы 0.61 (z=-2.6) в течение 62 дн.; дефицит осадков
AOI-0004,2015,2015-09-27,2015-10-30,34,-2.573670055291999,-1.9022112544275365,0.2497393830674774,0.35255807896210617,-0.10281869589462878,Критическая аномалия,озимая пшеница,47.05924475957799,42.895754127621515,-1.2851595146273613,устойчивое угнетение без явного погодного сигнала,1.1,Критическая аномалия: NDVI 0.25 против нормы 0.35 (z=-2.6) в течение 34 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2020,2020-04-18,2020-05-26,39,-2.5422314709725415,-1.7061122971089169,0.4000032076318514,0.5226716337557074,-0.12266842612385598,Критическая аномалия,зерновые,81.49414059203625,52.34016806962087,-1.830569351904691,устойчивое угнетение без явного погодного сигнала,1.56,Критическая аномалия: NDVI 0.40 против нормы 0.52 (z=-2.5) в течение 39 дн.; устойчивое угнетение без явного погодного сигнала
