anon_polygon_id,date,crop_type,ndvi_observed,ndvi_filled,is_reconstructed,is_control_point
AOI-0001,2010-06-06,озимая пшеница,,0.7192142760498107,True,False
AOI-0001,2010-06-07,озимая пшеница,,0.6936445752519309,True,False
AOI-0001,2010-06-08,озимая пшеница,,0.6869262368260796,True,False
AOI-0001,2010-06-09,озимая пшеница,,0.6837992134402717,True,False
AOI-0001,2010-06-10,озимая пшеница,0.5828353818395118,0.5828353818395118,False,False
AOI-0001,2010-06-11,озимая пшеница,,0.5232104311173806,True,False
AOI-0001,2010-06-12,озимая пшеница,,0.4895242322027289,True,False
AOI-0001,2010-06-13,озимая пшеница,,0.4759870315306477,True,False
AOI-0001,2010-06-14,озимая пшеница,,0.43345012092320473,True,False
AOI-0001,2010-06-15,озимая пшеница,,0.39407024801431045,True,False
AOI-0001,2010-06-16,озимая пшеница,,0.36975115921758095,True,False
AOI-0001,2010-06-17,озимая пшеница,,0.3655035235150149,True,False
AOI-0001,2010-06-18,озимая пшеница,,0.33204558377870785,True,False
AOI-0001,2010-06-19,озимая пшеница,0.289866735469166,0.289866735469166,False,False
AOI-0001,2010-06-20,озимая пшеница,,0.30658728837398264,True,False
AOI-0001,2010-06-21,озимая пшеница,,0.3024714530768817,True,False
AOI-0001,2010-06-22,озимая пшеница,,0.29852404631748497,True,False
AOI-0001,2010-06-23,озимая пшеница,,0.2866141375248691,True,False
AOI-0001,2010-06-24,озимая пшеница,,0.2751872600833145,True,False
AOI-0001,2010-06-25,озимая пшеница,,0.2626022340078869,True,False
AOI-0001,2010-06-26,озимая пшеница,0.3448496734160681,0.3448496734160681,False,False
AOI-0001,2010-06-27,озимая пшеница,,0.24343553312275867,True,False
AOI-0001,2010-06-28,озимая пшеница,,0.2492475985483351,True,False
AOI-0001,2010-06-29,озимая пшеница,,0.22845480406974744,True,False
AOI-0001,2010-06-30,озимая пшеница,,0.2164354128979823,True,False
AOI-0001,2010-07-01,озимая пшеница,,0.20694027104081136,True,False
AOI-0001,2010-07-02,озимая пшеница,,0.20117790908713465,True,False
AOI-0001,2010-07-03,озимая пшеница,,0.21776103807383387,True,False
AOI-0001,2010-07-04,озимая пшеница,,0.22607368022378876,True,False
AOI-0001,2010-07-05,озимая пшеница,,0.23881496204449343,True,False
AOI-0001,2010-07-06,озимая пшеница,,0.24284734905248828,True,False
AOI-0001,2010-07-07,озимая пшеница,,0.23291584016620226,True,False
AOI-0001,2010-07-08,озимая пшеница,,0.21459840101575242,True,False
AOI-0001,2010-07-09,озимая пшеница,,0.22144794979885946,True,False
AOI-0001,2010-07-10,озимая пшеница,,0.21648224693631668,True,False
AOI-0001,2010-07-11,озимая пшеница,,0.21380748944486158,True,False
AOI-0001,2010-07-12,озимая пшеница,0.2022522014950515,0.2022522014950515,False,False
AOI-0001,2010-07-13,озимая пшеница,0.1881481151398332,0.1881481151398332,False,False
AOI-0001,2010-07-14,озимая пшеница,,0.19605165413867678,True,False
AOI-0001,2010-07-15,озимая пшеница,,0.2064226487754917,True,False
AOI-0001,2010-07-16,озимая пшеница,,0.20010874016474686,True,False
AOI-0001,2010-07-17,озимая пшеница,,0.1966541846220309,True,False
AOI-0001,2010-07-18,озимая пшеница,,0.19513663673058534,True,False
AOI-0001,2010-07-19,озимая пшеница,,0.2231521593563584,True,False
AOI-0001,2010-07-20,озимая пшеница,,0.215327420315335,True,False
AOI-0001,2010-07-21,озимая пшеница,0.2263335072894053,0.2263335072894053,False,False
AOI-0001,2010-07-22,озимая пшеница,,0.21490128447888407,True,False
AOI-0001,2010-07-23,озимая пшеница,,0.21524498393402458,True,False
AOI-0001,2010-07-24,озимая пшеница,,0.20588372066915375,True,False
AOI-0001,2010-07-25,озимая пшеница,,0.20674724062132582,True,False
AOI-0001,2010-07-26,озимая пшеница,,0.20696259668861472,True,False
AOI-0001,2010-07-27,озимая пшеница,,0.25143020094058627,True,False
AOI-0001,2010-07-28,озимая пшеница,0.2391487511230542,0.2391487511230542,False,False
AOI-0001,2010-07-29,озимая пшеница,0.2938376661338783,0.2938376661338783,False,False
AOI-0001,2010-07-30,озимая пшеница,,0.24775548553828716,True,False
AOI-0001,2010-07-31,озимая пшеница,,0.23659949725627585,True,False
AOI-0001,2010-08-01,озимая пшеница,,0.24621545400122472,True,False
AOI-0001,2010-08-02,озимая пшеница,,0.23850004116535456,True,False
AOI-0001,2010-08-03,озимая пшеница,,0.24619098154719923,True,False
AOI-0001,2010-08-04,озимая пшеница,,0.24358066010251053,True,False
AOI-0001,2010-08-05,озимая пшеница,0.2595620376619891,0.2595620376619891,False,False
AOI-0001,2010-08-06,озимая пшеница,0.2564828267657814,0.2564828267657814,False,False
AOI-0001,2010-08-07,озимая пшеница,,0.255147409673287,True,False
AOI-0001,2010-08-08,озимая пшеница,,0.2543822491083813,True,False
AOI-0001,2010-08-09,озимая пшеница,,0.24221660495904762,True,False
AOI-0001,2010-08-10,озимая пшеница,,0.23323840745495913,True,False
AOI-0001,2010-08-11,озимая пшеница,,0.23174950546433834,True,False
AOI-0001,2010-08-12,озимая пшеница,,0.22408295456286978,True,False
AOI-0001,2010-08-13,озимая пшеница,0.3274937295885043,0.3274937295885043,False,False
AOI-0001,2010-08-14,озимая пшеница,,0.20690150090401263,True,False
AOI-0001,2010-08-15,озимая пшеница,,0.20067831381080775,True,False
AOI-0001,2010-08-16,озимая пшеница,,0.2255988831660087,True,False
AOI-0001,2010-08-17,озимая пшеница,,0.19767445898864985,True,False
AOI-0001,2010-08-18,озимая пшеница,,0.19198237458481893,True,False
AOI-0001,2010-08-19,озимая пшеница,,0.17468758498229586,True,False
AOI-0001,2010-08-20,озимая пшеница,,0.20775226816022155,True,False
AOI-0001,2010-08-21,озимая пшеница,,0.17667830844688595,True,False
AOI-0001,2010-08-22,озимая пшеница,0.173684921995949,0.173684921995949,False,False
AOI-0001,2010-08-23,озимая пшеница,,0.1997157883555938,True,False
AOI-0001,2010-08-24,озимая пшеница,,0.19377024101468837,True,False
AOI-0001,2010-08-25,озимая пшеница,,0.1938049185147831,True,False
AOI-0001,2010-08-26,озимая пшеница,,0.1843910212655749,True,False
AOI-0001,2010-08-27,озимая пшеница,,0.18157473361604698,True,False
AOI-0001,2010-08-28,озимая пшеница,,0.18618314315134052,True,False
AOI-0001,2010-08-29,озимая пшеница,0.1525743185873185,0.1525743185873185,False,False
AOI-0001,2010-08-30,озимая пшеница,0.1589617400262272,0.1589617400262272,False,False
AOI-0001,2010-08-31,озимая пшеница,,0.1736004629487203,True,False
AOI-0001,2010-09-01,озимая пшеница,,0.17440047425571722,True,False
AOI-0001,2010-09-02,озимая пшеница,,0.17056546616095328,True,False
AOI-0001,2010-09-03,озимая пшеница,,0.1636851169442206,True,False
AOI-0001,2010-09-04,озимая пшеница,,0.1625424910789871,True,False
AOI-0001,2010-09-05,озимая пшеница,,0.1555844013709699,True,False
AOI-0001,2010-09-06,озимая пшеница,0.1483961560997463,0.1483961560997463,False,False
AOI-0001,2010-09-07,озимая пшеница,0.1341745102881885,0.1341745102881885,False,False
AOI-0001,2010-09-08,озимая пшеница,,0.160577070792723,True,False
AOI-0001,2010-09-09,озимая пшеница,,0.15352069235091031,True,False
AOI-0001,2010-09-10,озимая пшеница,,0.1359001252126916,True,False
AOI-0001,2010-09-11,озимая пшеница,,0.13591706660136055,True,False
AOI-0001,2010-09-12,озимая пшеница,,0.13440724827183845,True,False
AOI-0001,2010-09-13,озимая пшеница,,0.13942808831011724,True,False
AOI-0001,2010-09-14,озимая пшеница,0.2317188112344873,0.2317188112344873,False,False
AOI-0001,2010-09-15,озимая пшеница,,0.14683829618559346,True,False
AOI-0001,2010-09-16,озимая пшеница,,0.13734893673470533,True,False
AOI-0001,2010-09-17,озимая пшеница,,0.14308142354587478,True,False
AOI-0001,2010-09-18,озимая пшеница,,0.147316158166642,True,False
AOI-0001,2010-09-19,озимая пшеница,,0.14802244474385415,True,False
AOI-0001,2010-09-20,озимая пшеница,,0.15119089963905458,True,False
AOI-0001,2010-09-21,озимая пшеница,,0.1507596562360067,True,False
AOI-0001,2010-09-22,озимая пшеница,,0.1752068029898129,True,False
AOI-0001,2010-09-23,озимая пшеница,0.1534457640560792,0.1534457640560792,False,False
AOI-0001,2010-09-24,озимая пшеница,,0.16641857157996126,True,False
AOI-0001,2010-09-25,озимая пшеница,,0.16328544436563044,True,False
AOI-0001,2010-09-26,озимая пшеница,,0.15239131740252967,True,False
AOI-0001,2010-09-27,озимая пшеница,,0.14997897892114945,True,False
AOI-0001,2010-09-28,озимая пшеница,,0.16080201258302904,True,False
AOI-0001,2010-09-29,озимая пшеница,,0.16282333775827232,True,False
AOI-0001,2010-09-30,озимая пшеница,0.2426737753102548,0.2426737753102548,False,False
AOI-0001,2010-10-01,озимая пшеница,,0.1770477469614581,True,False
AOI-0001,2010-10-02,озимая пшеница,,0.14234240173060456,True,False
AOI-0001,2010-10-03,озимая пшеница,,0.13698593299345266,True,False
AOI-0001,2010-10-04,озимая пшеница,,0.11025468416187124,True,False
AOI-0001,2010-10-05,озимая пшеница,,0.10555462866504053,True,False
AOI-0001,2010-10-06,озимая пшеница,,0.1041461676544471,True,False
AOI-0001,2010-10-07,озимая пшеница,,0.14375753273944833,True,False
AOI-0001,2010-10-08,озимая пшеница,,0.14388446331225402,True,False
AOI-0001,2010-10-09,озимая пшеница,,0.16128054572484757,True,False
AOI-0001,2010-10-10,озимая пшеница,,0.1466183590502944,True,False
AOI-0001,2010-10-11,озимая пшеница,,0.15350863204360046,True,False
AOI-0001,2010-10-12,озимая пшеница,,0.15440496836459497,True,False
AOI-0001,2010-10-13,озимая пшеница,,0.15867000423735889,True,False
AOI-0001,2010-10-14,озимая пшеница,,0.1584687945099965,True,False
AOI-0001,2010-10-15,озимая пшеница,,0.16853945486245772,True,False
AOI-0001,2010-10-16,озимая пшеница,0.1475305291187984,0.1475305291187984,False,False
AOI-0001,2010-10-17,озимая пшеница,,0.21189370605209532,True,False
AOI-0001,2010-10-18,озимая пшеница,,0.19258874888124725,True,False
AOI-0001,2010-10-19,озимая пшеница,,0.17939087987866434,True,False
AOI-0001,2010-10-20,озимая пшеница,,0.18011669290607948,True,False
AOI-0001,2010-10-21,озимая пшеница,,0.17187752752722077,True,False
AOI-0001,2010-10-22,озимая пшеница,,0.1846946261330565,True,False
AOI-0001,2010-10-23,озимая пшеница,,0.17407448768928527,True,False
AOI-0001,2010-10-24,озимая пшеница,0.1527701454076881,0.1527701454076881,False,False
AOI-0001,2010-10-25,озимая пшеница,0.1571540898513985,0.1571540898513985,False,False
AOI-0001,2010-10-26,озимая пшеница,,0.1482600692921446,True,False
AOI-0001,2010-10-27,озимая пшеница,,0.16667094419728082,True,False
AOI-0001,2010-10-28,озимая пшеница,,0.1538987166394833,True,False
AOI-0001,2010-10-29,озимая пшеница,,0.1583463866249852,True,False
AOI-0001,2010-10-30,озимая пшеница,,0.1603876252084222,True,False
AOI-0001,2011-04-01,озимая пшеница,,0.17470544759330328,True,False
AOI-0001,2011-04-02,озимая пшеница,0.1558049550545673,0.1558049550545673,False,False
AOI-0001,2011-04-03,озимая пшеница,,0.1752064988635688,True,False
AOI-0001,2011-04-04,озимая пшеница,,0.17233394639368094,True,False
AOI-0001,2011-04-05,озимая пшеница,,0.17361521958600104,True,False
AOI-0001,2011-04-06,озимая пшеница,,0.19282843528864518,True,False
AOI-0001,2011-04-07,озимая пшеница,0.2597792619203135,0.2597792619203135,False,False
AOI-0001,2011-04-08,озимая пшеница,,0.17085378561684605,True,False
AOI-0001,2011-04-09,озимая пшеница,,0.1632712310438169,True,False
AOI-0001,2011-04-10,озимая пшеница,,0.17945122728191926,True,False
AOI-0001,2011-04-11,озимая пшеница,,0.1800725145816933,True,False
AOI-0001,2011-04-12,озимая пшеница,,0.19803847328463142,True,False
AOI-0001,2011-04-13,озимая пшеница,,0.1958486850374782,True,False
AOI-0001,2011-04-14,озимая пшеница,,0.19112903114806126,True,False
AOI-0001,2011-04-15,озимая пшеница,,0.1939518694547911,True,False
AOI-0001,2011-04-16,озимая пшеница,,0.188399675395114,True,False
AOI-0001,2011-04-17,озимая пшеница,,0.20886896784562697,True,False
AOI-0001,2011-04-18,озимая пшеница,0.1789340010985546,0.1789340010985546,False,False
AOI-0001,2011-04-19,озимая пшеница,0.1708749260641593,0.1708749260641593,False,False
AOI-0001,2011-04-20,озимая пшеница,,0.18766926880793605,True,False
AOI-0001,2011-04-21,озимая пшеница,,0.18115770701807749,True,False
AOI-0001,2011-04-22,озимая пшеница,,0.1903143880392509,True,False
AOI-0001,2011-04-23,озимая пшеница,0.4017319399085565,0.4017319399085565,False,False
AOI-0001,2011-04-24,озимая пшеница,,0.24879814777444517,True,False
AOI-0001,2011-04-25,озимая пшеница,,0.22040796905077834,True,False
AOI-0001,2011-04-26,озимая пшеница,0.1641335335621768,0.1641335335621768,False,False
AOI-0001,2011-04-27,озимая пшеница,,0.23936178457066493,True,False
AOI-0001,2011-04-28,озимая пшеница,,0.24217774626277708,True,False
AOI-0001,2011-04-29,озимая пшеница,,0.23086889877696393,True,False
AOI-0001,2011-04-30,озимая пшеница,,0.23726006908190836,True,False
AOI-0001,2011-05-01,озимая пшеница,,0.24897358821320073,True,False
AOI-0001,2011-05-02,озимая пшеница,,0.28141776747487784,True,False
AOI-0001,2011-05-03,озимая пшеница,,0.24701129935016153,True,False
AOI-0001,2011-05-04,озимая пшеница,,0.2533382884087429,True,False
AOI-0001,2011-05-05,озимая пшеница,,0.29292782554270047,True,False
AOI-0001,2011-05-06,озимая пшеница,,0.2878046427281401,True,False
AOI-0001,2011-05-07,озимая пшеница,,0.3110710909400346,True,False
AOI-0001,2011-05-08,озимая пшеница,,0.33697085346413813,True,False
AOI-0001,2011-05-09,озимая пшеница,0.4404572501632919,0.4404572501632919,False,False
AOI-0001,2011-05-10,озимая пшеница,,0.286571518946209,True,False
AOI-0001,2011-05-11,озимая пшеница,,0.2785521799260796,True,False
AOI-0001,2011-05-12,озимая пшеница,,0.24215812436780476,True,False
AOI-0001,2011-05-13,озимая пшеница,,0.28700829547923107,True,False
AOI-0001,2011-05-14,озимая пшеница,,0.2917959842374433,True,False
AOI-0001,2011-05-15,озимая пшеница,,0.2791825950737124,True,False
AOI-0001,2011-05-16,озимая пшеница,,0.2904247782116328,True,False
AOI-0001,2011-05-17,озимая пшеница,,0.29965518208689174,True,False
AOI-0001,2011-05-18,озимая пшеница,,0.2968221418278107,True,False
AOI-0001,2011-05-19,озимая пшеница,,0.29406744890083114,True,False
AOI-0001,2011-05-20,озимая пшеница,,0.22882058553126763,True,False
AOI-0001,2011-05-21,озимая пшеница,,0.28901230052472043,True,False
AOI-0001,2011-05-22,озимая пшеница,,0.3064235351583008,True,False
AOI-0001,2011-05-23,озимая пшеница,,0.31324060735169795,True,False
AOI-0001,2011-05-24,озимая пшеница,,0.3372376826877267,True,False
AOI-0001,2011-05-25,озимая пшеница,0.5966145003265841,0.5966145003265841,False,False
AOI-0001,2011-05-26,озимая пшеница,,0.41772769656304193,True,False
AOI-0001,2011-05-27,озимая пшеница,,0.4337385911547325,True,False
AOI-0001,2011-05-28,озимая пшеница,0.3470171376340523,0.3470171376340523,False,False
AOI-0001,2011-05-29,озимая пшеница,,0.406899903056448,True,False
AOI-0001,2011-05-30,озимая пшеница,,0.42074176748704745,True,False
AOI-0001,2011-05-31,озимая пшеница,,0.4571646263822386,True,False
AOI-0001,2011-06-01,озимая пшеница,,0.4355527549735587,True,False
AOI-0001,2011-06-02,озимая пшеница,,0.44302465110046957,True,False
AOI-0001,2011-06-03,озимая пшеница,,0.4465041430498701,True,False
AOI-0001,2011-06-04,озимая пшеница,,0.4510134384739679,True,False
AOI-0001,2011-06-05,озимая пшеница,0.5094951991641379,0.5094951991641379,False,False
AOI-0001,2011-06-06,озимая пшеница,0.4818190797932549,0.4818190797932549,False,False
AOI-0001,2011-06-07,озимая пшеница,,0.5016209746964696,True,False
AOI-0001,2011-06-08,озимая пшеница,,0.5423821920045091,True,False
AOI-0001,2011-06-09,озимая пшеница,,0.5353473417878213,True,False
AOI-0001,2011-06-10,озимая пшеница,0.7777053233180928,0.7777053233180928,False,False
AOI-0001,2011-06-11,озимая пшеница,,0.6191929384846631,True,False
AOI-0001,2011-06-12,озимая пшеница,,0.644654126511132,True,False
AOI-0001,2011-06-13,озимая пшеница,0.5557964323710326,0.5557964323710326,False,False
AOI-0001,2011-06-14,озимая пшеница,0.6464711895625018,0.6464711895625018,False,False
AOI-0001,2011-06-15,озимая пшеница,,0.6458160427282648,True,False
AOI-0001,2011-06-16,озимая пшеница,,0.6588224065911916,True,False
AOI-0001,2011-06-17,озимая пшеница,,0.6768777878639755,True,False
AOI-0001,2011-06-18,озимая пшеница,,0.6792747920078553,True,False
AOI-0001,2011-06-19,озимая пшеница,,0.6903229891158209,True,False
AOI-0001,2011-06-20,озимая пшеница,,0.7128462757027493,True,False
AOI-0001,2011-06-21,озимая пшеница,,0.6853928838330509,True,False
AOI-0001,2011-06-22,озимая пшеница,0.7763945176111879,0.7763945176111879,False,False
AOI-0001,2011-06-23,озимая пшеница,,0.7133017001180445,True,False
AOI-0001,2011-06-24,озимая пшеница,,0.6748885089397926,True,False
AOI-0001,2011-06-25,озимая пшеница,,0.6621547709112358,True,False
AOI-0001,2011-06-26,озимая пшеница,0.8065785760940565,0.8065785760940565,False,False
AOI-0001,2011-06-27,озимая пшеница,,0.7103717617404087,True,False
AOI-0001,2011-06-28,озимая пшеница,,0.7020861998763039,True,False
AOI-0001,2011-06-29,озимая пшеница,,0.73035467188245,True,False
AOI-0001,2011-06-30,озимая пшеница,,0.7957322987787013,True,False
AOI-0001,2011-07-01,озимая пшеница,,0.7390140877169106,True,False
AOI-0001,2011-07-02,озимая пшеница,,0.6866522864718475,True,False
AOI-0001,2011-07-03,озимая пшеница,,0.7265589982266271,True,False
AOI-0001,2011-07-04,озимая пшеница,,0.7273441125798376,True,False
AOI-0001,2011-07-05,озимая пшеница,,0.7592411890941247,True,False
AOI-0001,2011-07-06,озимая пшеница,,0.8164555595263017,True,False
AOI-0001,2011-07-07,озимая пшеница,0.8329365360162124,0.8329365360162124,False,False
AOI-0001,2011-07-08,озимая пшеница,0.7712520011323701,0.7712520011323701,False,False
AOI-0001,2011-07-09,озимая пшеница,,0.7539918249781092,True,False
AOI-0001,2011-07-10,озимая пшеница,,0.7242919986304439,True,False
AOI-0001,2011-07-11,озимая пшеница,,0.6980911991147152,True,False
AOI-0001,2011-07-12,озимая пшеница,0.6669597975179622,0.6669597975179622,False,False
AOI-0001,2011-07-13,озимая пшеница,,0.687354694772058,True,False
AOI-0001,2011-07-14,озимая пшеница,,0.7128832142558831,True,False
AOI-0001,2011-07-15,озимая пшеница,0.7496252552995117,0.7496252552995117,False,False
AOI-0001,2011-07-16,озимая пшеница,,0.7131271358356331,True,False
AOI-0001,2011-07-17,озимая пшеница,,0.6523006701245737,True,False
AOI-0001,2011-07-18,озимая пшеница,,0.6497316532752494,True,False
AOI-0001,2011-07-19,озимая пшеница,,0.6422743447892456,True,False
AOI-0001,2011-07-20,озимая пшеница,,0.65668680211742,True,False
AOI-0001,2011-07-21,озимая пшеница,,0.6397479808046677,True,False
AOI-0001,2011-07-22,озимая пшеница,,0.6297356016656367,True,False
AOI-0001,2011-07-23,озимая пшеница,,0.6236517186887282,True,False
AOI-0001,2011-07-24,озимая пшеница,,0.6516991742542226,True,False
AOI-0001,2011-07-25,озимая пшеница,,0.5999516173162962,True,False
AOI-0001,2011-07-26,озимая пшеница,,0.5908039015817965,True,False
AOI-0001,2011-07-27,озимая пшеница,,0.5728406958351194,True,False
AOI-0001,2011-07-28,озимая пшеница,0.5695953625081647,0.5695953625081647,False,False
AOI-0001,2011-07-29,озимая пшеница,,0.5749898331652932,True,False
AOI-0001,2011-07-30,озимая пшеница,,0.6138956752794369,True,False
AOI-0001,2011-07-31,озимая пшеница,,0.5461554056560152,True,False
AOI-0001,2011-08-01,озимая пшеница,,0.5856350499253562,True,False
AOI-0001,2011-08-02,озимая пшеница,,0.5298451162537632,True,False
AOI-0001,2011-08-03,озимая пшеница,,0.49056413049321995,True,False
AOI-0001,2011-08-04,озимая пшеница,,0.508639336835001,True,False
AOI-0001,2011-08-05,озимая пшеница,,0.4910777198924028,True,False
AOI-0001,2011-08-06,озимая пшеница,,0.5007426258749951,True,False
AOI-0001,2011-08-07,озимая пшеница,,0.5280009236438024,True,False
AOI-0001,2011-08-08,озимая пшеница,0.536999632876944,0.536999632876944,False,False
AOI-0001,2011-08-09,озимая пшеница,0.4770348799768799,0.4770348799768799,False,False
AOI-0001,2011-08-10,озимая пшеница,,0.4122588091495908,True,False
AOI-0001,2011-08-11,озимая пшеница,,0.4015163261190561,True,False
AOI-0001,2011-08-12,озимая пшеница,,0.375425259236357,True,False
AOI-0001,2011-08-13,озимая пшеница,0.4284993794905292,0.4284993794905292,False,False
AOI-0001,2011-08-14,озимая пшеница,,0.3622451839984078,True,False
AOI-0001,2011-08-15,озимая пшеница,,0.36431257120599586,True,False
AOI-0001,2011-08-16,озимая пшеница,,0.3563571390834721,True,False
AOI-0001,2011-08-17,озимая пшеница,0.3537305457026612,0.3537305457026612,False,False
AOI-0001,2011-08-18,озимая пшеница,,0.350601178146932,True,False
AOI-0001,2011-08-19,озимая пшеница,,0.33396291458153077,True,False
AOI-0001,2011-08-20,озимая пшеница,,0.37128680231859074,True,False
AOI-0001,2011-08-21,озимая пшеница,,0.36798218702398383,True,False
AOI-0001,2011-08-22,озимая пшеница,,0.3638547256731892,True,False
AOI-0001,2011-08-23,озимая пшеница,,0.3634991867118905,True,False
AOI-0001,2011-08-24,озимая пшеница,,0.375168014918784,True,False
AOI-0001,2011-08-25,озимая пшеница,,0.34719404603874954,True,False
AOI-0001,2011-08-26,озимая пшеница,,0.35666421720578784,True,False
AOI-0001,2011-08-27,озимая пшеница,,0.3449311450785203,True,False
AOI-0001,2011-08-28,озимая пшеница,,0.3395765994800004,True,False
AOI-0001,2011-08-29,озимая пшеница,0.4590557478772046,0.4590557478772046,False,False
AOI-0001,2011-08-30,озимая пшеница,,0.3458578218196552,True,False
AOI-0001,2011-08-31,озимая пшеница,,0.3456084208784463,True,False
AOI-0001,2011-09-01,озимая пшеница,,0.3272054071606692,True,False
AOI-0001,2011-09-02,озимая пшеница,0.3406709223244566,0.3406709223244566,False,False
AOI-0001,2011-09-03,озимая пшеница,,0.33697390722578496,True,False
AOI-0001,2011-09-04,озимая пшеница,,0.3138212554272924,True,False
AOI-0001,2011-09-05,озимая пшеница,,0.35000940202395836,True,False
AOI-0001,2011-09-06,озимая пшеница,,0.35481423796113676,True,False
AOI-0001,2011-09-07,озимая пшеница,,0.3524197639796458,True,False
AOI-0001,2011-09-08,озимая пшеница,,0.3200815501113208,True,False
